label,text
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
0,"Its ok., i just askd did u knw tht no?"
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
0,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
0,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
0,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
0,"* Was really good to see you the other day dudette, been missing you!"
0,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
0,Don know..wait i will check it.
0,Hi. Hope you had a good day. Have a better night.
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
0,Just finished eating. Got u a plate. NOT leftovers this time.
0,Thx. All will be well in a few months
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
0,Why are u up so early?
0,I remain unconvinced that this isn't an elaborate test of my willpower
0,And of course you should make a stink!
0,"Come to me right now, Ahmad"
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call[PHONE]"
0,It's Ã© only $140 ard...Ã rest all ard $180 at least...Which is Ã© price 4 Ã© 2 bedrm ($900)
0,In e msg jus now. U said thanks for gift.
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt; lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for &lt;#&gt; yrs. Can give &lt;#&gt; crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than &lt;#&gt; social projects. Every citizen can get monthly &lt;#&gt; /- for &lt;#&gt; yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
0,Yes! How is a pretty lady like you single?
0,So how are you really. What are you up to. How's the masters. And so on.
0,Good. Good job. I like entrepreneurs
1,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp Â£1.50/msg.
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
1,Reply to win Â£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
0,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
0,Yup... From what i remb... I think should be can book...
0,What you did in leave.
0,But we havent got da topic yet rite?
0,I always chat with you. In fact i need money can you raise me?
0,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
0,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
0,"Y cant u try new invention to fly..i'm not joking.,"
0,I can't describe how lucky you are that I'm actually awake by noon
0,Are you still playing with gautham?
0,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
0,Just finished. Missing you plenty
0,Think + da. You wil do.
0,"Better than bb. If he wont use it, his wife will or them doctor"
0,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
0,"Aight, tomorrow around &lt;#&gt; it is"
0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
0,Do you know what Mallika Sherawat did yesterday? Find out now @ &lt;URL&gt;
0,O i played smash bros &lt;#&gt; religiously.
0,Roger that. Weâre probably going to rem in about 20
0,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on [PHONE]
0,Why tired what special there you had
0,We live in the next &lt;#&gt; mins
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,"Dear all, as we know &lt;#&gt; th is the &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
0,Every monday..nxt week vl be completing..
1,"Congratulations! Thanks to a good friend U have WON the Â£2,000 Xmas prize. 2 claim is easy, just call [PHONE] NOW! Only 10p per minute. BT-national-rate"
0,You call him and tell now infront of them. Call him now.
0,Thanks for this hope you had a good day today
0,Is that seriously how you spell his name?
0,How many licks does it take to get to the center of a tootsie pop?
0,I don't know but I'm raping dudes at poker
0,What's nannys address?
0,Watching tv lor...
1,2p per min to call Germany [PHONE] from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
0,K do I need a login or anything
0,Where r we meeting?
0,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
0,Hey i will be late ah... Meet you at 945+
0,Ok Chinese food on its way. When I get fat you're paying for my lipo.
0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
0,Tell me they're female :V how're you throwing in? We're deciding what all to get now
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or Â£1000. To claim txt DIS to [PHONE]+6*Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
0,Come to medical college at 7pm ......forward it da
0,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
0,Yes we are chatting too.
0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
0,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
0,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
0,Can a not?
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,No..jst change tat only..
0,Oh k.i think most of wi and nz players unsold.
0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
0,What is this 'hex' place you talk of? Explain!
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: [PHONE]/[PHONE]
1,u r a winner U ave been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim [PHONE]p/min (18 )
0,"Just looked it up and addie goes back Monday, sucks to be her"
0,Yes watching footie but worried we're going to blow it - Phil Neville?
1,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
0,"I guess you could be as good an excuse as any, lol."
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on [PHONE] or call2optout=J5Q
0,Sday only joined.so training we started today:)
0,I will lick up every drop :) are you ready to use your mouth as well?
0,"No, but you told me you were going, before you got drunk!"
0,Can not use foreign stamps in this country. Good lecture .
0,I love to cuddle! I want to hold you in my strong arms right now...
0,K..k.:)congratulation ..
0,DO U WANT 2 MEET UP 2MORRO
0,Oh ho. Is this the first time u use these type of words
0,I might go 2 sch. Yar at e salon now v boring.
1,"URGENT! Your mobile number *************** WON a Â£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call [PHONE] ASAP! Box 97N7QP, 150ppm"
0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
0,Where to get those?
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
0,Same as kallis dismissial in 2nd test:-).
0,As if i wasn't having enough trouble sleeping.
0,"Im sorry bout last nite it wasnÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp [PHONE] Msg150p 2rcv
0,"It could work, we'll reach a consensus at the next meeting"
0,Same to u...
0,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
0,* Thought I didn't see you.
0,Hey what how about your project. Started aha da.
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,Got meh... When?
0,What r u cooking me for dinner?
0,X course it 2yrs. Just so her messages on messenger lik you r sending me
0,4 oclock at mine. Just to bash out a flat plan.
0,Then u go back urself lor...
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
1,"HOT LIVE FANTASIES call now [PHONE] Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,Enjoy urself tmr...
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
0,ALSO TELL HIM I SAID HAPPY BIRTHDAY
0,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
0,Hows the champ just leaving glasgow!
0,LOL what happens in Vegas stays in vegas
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
